lyrics
"I got that Supa luv, that Supa luv, luv I make him say, I make him say, say, lets go 나 말고 또 누가 널 안다고 나만큼 사랑한다고 자 더도 말고 생각 그만하고 나를 받아들여 하늘 바다가 크고 넓어봤자 내 맘보단 못하지, 아니? 나는 그대 것이오 그대도 내 반쪽이오 La La La La La Tell me that u love me, too 더 찾아 봤자 이런 녀석 없어 * I got that Supa luv that Supa luv She want my Supa luv my supa luv 엄청난 특별한 또 짜릿한 I got that Supa luv 소원이 몇가지든 들어줄 수 있는 너만의 Supa Man Wow 나 때문에 느껴버리겠지 like a Supa fantasy Ur so beautiful 뻔한 그 말 넌 지겹잖아 뭘 원해 다 말해 my Supa luv 이 줄게 La La La La La Tell me that u love me, too 생각만 하다 기회 놓치지마 * repeat 본체만체 그래도 가끔 눈이 맞는 게 네 맘의 증거 네 심장 소리 들려 넌 원하잖아 Supa Luv 어쨌거나 네가 하는 선택 미리 미리 따져보고 결정해 결국 넌 내게 미쳐버릴 거란 사실만은 누가 봐도 분명해 Like a hurricane 다 쓸어가 네 걱정을 자 들어봐 난 달라 딱 잘라 내 사랑의 샘은 절대 안 말라 * repeat Yeah ~ See what Im trying to say baby, is your love? plus my love, Supa luv You know you want it, how that sound ?"
Uh-Huh Holla baby wake up Supa Dupa Supa Dupa Diva Supa Dupa Supa Dupa Diva 아찔 하지 난 정말 멋진 girl 큭큭 멋지단 말론 부족한 걸 짜릿 하지 난 so hot girl like it Boom like it Boom Bubi-Bubi-Bubi-Boom 날 보는 뜨거운 저 시선들 어디서나 따라다니는 저 그럭저럭 남자들 나를 원해 내가 내가 누구 Supa Dupa Diva Supa-pa Dupa-pa Supa Dupa LaLa Diva-va Diva-va Supa-Boom Supa-pa Dupa-pa Supa Dupa LaLa Diva-va Diva-va Supa-Boom Boom Boom Boom Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh Oh Oh-Oh-Oh-Oh Oh-Oh-Oh 움직여 움직여 움직여 움직여 움직여 너의 몸을 움직여 훔치셔 훔치셔 훔치셔 훔치셔 훔치셔 나의 맘을 훔치셔 Wake up 내 안의 또 하나의 나를 깨워 같은 모습 같은 옷은 너무 싫어 나는 달라 so hot girl like it Boom like it Boom Bubi-Bubi-Bubi-Boom 확 바뀐 fantastic magical 머리부터 발끝까지 전혀 다른 나는 fly girl 크게 외쳐봐 내가 내가 누구 Supa Dupa Diva Supa-pa Dupa-pa Supa Dupa LaLa Diva-va Diva-va Supa-Boom Supa-pa Dupa-pa Supa Dupa LaLa Diva-va Diva-va Supa-Boom Boom Boom Boom Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh Oh Oh-Oh-Oh-Oh Oh-Oh-Oh It`s time 4 limelight 날 비추는 Highlight 니 몸은 지글지글 뜨거워져 hot like Like it Like it Like it Like it 모두 다 boom boom Break it Break it Break it Break it 날려봐 funky crash Hey 뜨거워 like a fire 누가 누가 날 좀 물로 물로 적셔줘요 천하무적 멋쟁이 예비스타 난 Supa Dupa Diva Supa-pa Dupa-pa Supa Dupa LaLa Diva-va Diva-va Supa-Boom Supa-pa Dupa-pa Supa Dupa LaLa Diva-va Diva-va Supa-Boom Boom Boom Boom Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh Oh Oh-Oh-Oh-Oh Oh-Oh-Oh Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh Oh Oh-Oh-Oh-Oh Oh-Oh-Oh Jumpin` oh Holla baby Jumpin` oh Come on baby 난 너무 번쩍거려 난 너무 찰랑거려 Oh-Ah Oh-Ah Oh-Ah Oh-Ah Oh-Ah Oh-Ah Oh-Ah Supa Dupa Supa Dupa Diva Oh-Ah Supa Dupa Supa Dupa Diva 움직여 움직여 움직여 움직여 움직여 너의 몸을 움직여 훔치셔 훔치셔 훔치셔 훔치셔 훔치셔 나의 맘을 훔치셔
Keep your head down U-Know time You know what time it is? This is return of the king 난 시작도 안 해봤는데 난 이유조차 못 듣고 주변 사람들 모두 하나같이 날보고 너 왜 그래 왜 그래 왜 그래 난 이미 나쁜 놈 널 사랑한 게 죄라면 진실 했다는게 죄라면 난 참아내고 내 자릴 지켜 넌 정말 예쁘지만 너무 다른 너의 속이 난 너무 두려워 사랑했다 하지만 난 이제 널 놓겠다 날 그렇게 쉽게 떠났니 내가 쉬워 보였던 거니 내 가슴은 찢어지잖아 모두 한 순간의 꿈이었다면 바로잡을 시간이 있었다면 제발 네가 행복하길 바랬다 나 언제나 언제나 너를 가진 걸로 충분했고 세상이 뭐래도 같은 꿈을 꿔서 행복했고 지금은 널 보내게 됐지만 어차피 내 길을 갈뿐이고 Now Im just chillin Feel like Im healing 넌 다시 돌아갈 수 없단다 난 무너질 거라 믿겠지 예전부터 넌 그건 착각이라고 내가 왜 그래 왜 그래 왜 그래 널 타일렀잖아 Hey 난 정말 정말 슬펐다 철이 없던 네가 혹시라도 나쁜 사람 만날까 Why? baby 넌 정말 예뻐 근데 그뿐이야 네 가슴에 중요한게 없는걸 사랑의 아픔을 참는 가슴에 못 박고 날 그렇게 쉽게 떠났니 내가 쉬워 보였던 거니 내 가슴은 찢어지잖아 모두 한 순간의 꿈이었다면 바로잡을 시간이 있었다면 제발 네가 행복하길 바랬다 하 그렇게 너 사람 갖고 장난 장난 치지 마라 내 앞에선요고래조고래 거짓말만을 늘어놓고 누가 봐도 누가 봐도 넌 정말 이중적이야 수정 같던 마음들이 언제 그렇게 탁해졌니 사랑을 끝냈다 널 보낸 가슴이 텅 비워졌다 하지만 내 미래는 마치 일어나서 웃으라고 손짓한다 너를 보낸다 정말 행복하게 살아 먼 훗날에 먼 훗날에 그냥 편하게 웃고 싶다 하하 왜 사랑을 그렇게 쉽게 놔버리는 너를 누군가 걱정할거란 생각은 해봤나 니가 놔 버린 게 너는 뭔지 아직 모르는 것 같아 그대로 머물러 나를 지켜봐 지워졌다 사라졌다 내 가슴에 니가 죽어 모두 타버렸다 지워졌다 사라졌다 내 가슴에 니가 죽어 너는 이제 없다
조금씩 다가서 볼께 널위해 웃어 볼께 Baby Girl oh My Baby Girl Yeah 아직은 아닌척해도 언젠간 웃어 볼께 Baby Girl oh I Know 너도 날 원해 두근두근 마음 설레고 자꾸자꾸 너만 생각나 말은 안해도 알잖아 너 때문인걸 넌 모르는걸 나 매일 널 봐도봐도 보고싶어 왜이래 사랑이란걸 난 몰랐던 걸 이제야 알잖아 나고백할께 My Girl 너지금처럼만 있어줘 oh my shiny girl Baby baby what you want you girl 사랑인가봐 Oh Oh Oh Oh Yeah Oh Oh Oh Oh Yeah Baby baby what you want you girl 사랑하나봐 Oh Oh Oh Oh Yeah Oh Oh Oh Oh Yeah 살며시 다가와 줄래 날보며 웃어 줄래 Baby Girl oh My Baby Girl Yeah 아직은 아니라해도 언젠간 웃어줄래 Baby Girl oh U Know 내 맘 알잖아 두근두근 마음 설레고 자꾸자꾸 너만 생각나 이런 넌 내 맘 알잖아 너 때문인걸 넌 모르는걸 나 매일 널 봐도봐도 보고싶어 왜이래 사랑이란걸 난 몰랐던 걸 이제야 알잖아 나 고백할께 My Girl 너 지금처럼만 있어줘 oh my shiny girl 너라는 안경을 쓰고 바라보는 세상 모든게 예뻐보여 너무 아름다워 이런 표현 잘 안하는 style이지만 널 보면 나도 몰래 나오는 말이지뭐 가슴이 뜨거워 대충 100도정도 되는것 같아 터지기 직전에 풍선처럼 자꾸 커지는 마음을 어서 가져가줘 너 때문인걸 넌 모르는걸 하루종일 아무것도 할수없어 어떡해 알고 있는걸 사랑이란걸 내곁에 있어줘 내 소중한너 My Girl 나 이제 너만 바라볼께 oh my shiny girl Baby baby what you want you girl 사랑인가봐 Oh Oh Oh Oh Yeah Oh Oh Oh Oh Yeah Baby baby what you want you girl 사랑하나봐 Oh Oh Oh Oh Yeah Oh Oh Oh Oh Yeah
뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 Time Time Time To Shine Time Time Time Secret Time Time Time Time To Shine Oh Oh Oh Secret Time 우쭐대지마 아 아 넌 넌 장난치지마 아 아 넌 넌 오오오 오오오 더는 못 참겠어 그만 제발 있는 척 좀 마 아아 No No 이젠 너 같은 남자 아 아 No No 오오오 오오오 더는 못 보겠어 그만 뻔뻔해 뻔뻔해 바람둥이는 뻔뻔해 말만 많아 참 많아 여자들도 너무 많아 바로 너 그건 너 날 위한 남자는 바로 너 어리숙해 보여도 나만 사랑해줄 You are My Shy Shy Shy Boy Oh Oh Oh My Boy 잘생기지 않아도 마음이 따뜻한 그런 남자 Oh Bye Bye Bye Boy Oh Oh Oh Bad Boy 완벽하지 않아도 나만을 아껴줄 그런 남자 Shy Boy 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 밀고 당기지 좀 마 아아 No No 솔직한 게 난 좋아 아 아 No No 오오오 오오오 더는 못 참겠어 정말 지겨워 지겨워 가벼운 남자는 지겨워 웃기기는 하지만 촐싹대고 철이 없어 바로 너 그건 너 날 위한 남자는 바로 너 어리숙해 보여도 나만 사랑해줄 You are My Shy Shy Shy Boy 잘생기지 않아도 마음이 따뜻한 그런 남자 oh Bye Bye Bye Boy Oh Oh Oh Bad Boy 완벽하지 않아도 나만을 아껴줄 그런 남자 Shy Boy 딱 생긴 대로 놀잖아 아 Bad Boy 딱 뺀질뺀질 생긴 너 너 Fly Boy 달콤한 속삭임보단 듬직한 맘을 가진 Boy You are My Boy 내게로 Come In Come In Come In Come In Boy 사랑해 SHY BOY 널 사랑해 그렇게 수줍어하지 말고 조금씩 내게로 다가와줘 You are My Shy Shy Shy Boy Oh Oh Oh My Boy 잘생기지 않아도 마음이 따뜻한 그런 남자 Oh Say Say Say Boy Say Say Say My Boy 1 2 3 4 사랑해 이제는 사랑한다 말해줘 Shy Boy 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜밥뚜밥 뚜~
Because I listen to my heart beat one by one Because I listen to my heart heart heart to to my heart heart 아무리 노력해도 너를 가질 수 없다면 넌 아니라더라 거지같아 나 난 이렇게는 못놔 그게 답답해 그게 막막해 Why Why... Why Why... Why Why Before the dawn Before the dawn 내 마음만은 집착이 아니야 Before the dawn Before the dawn 널 반드시 꼭 잡아내고 싶어 사랑을 속삭이던 두 입술 맞닿은 chance 닫히던 두 눈 자락을 피해 fly to the my heart Ill be there by your side 난 그저 바라만 보다가 너를 맴돌다가 익숙해졌는데 거지같아 이젠 모든걸 놔주래 그게 답답해 그게 막막해 Why Why... Why Why... Why Why Before the dawn Before the dawn 내 마음만은 집착이 아니야 Before the dawn Before the dawn 널 반드시 꼭 잡아내고 싶어 나도 모르게 니 그림자를 밟아 아마 나 점점 미쳐 가나봐 앞이 캄캄해진 내 눈은 오직 너 하나만 밝게 비춘다 Before the dawn Before the dawn 더 늦기 전에 멈춰 세워줄게 Before the dawn Before the dawn 널 끝까지 꼭 가져가고 싶어 close your eye and close your mind 베일에 싸인 니 길에 마치 비밀에 갇힌 미래에 지킬래 놓치기 싫은 너기에 이 길의 끝엔 you must love me 니가 가지 못하게 꽉 잡아 내가 울지 않게 널 붙잡아 니가 아무리 날 버리고 막아도 난 절대 널 놓치지 않아
"Hey STAY Love is all over Try to black it out, Still cant believe that youre gone and this is MBLAQ 이럴줄몰랐어 네가 날 떠났어 영원할것처럼 믿었는데 그렇게 믿었는데 모든걸 걸었어 널위해서 난 다버렸어 미련하게 밀어내지 못하고 어떻게 니가 나에게 아픔을 주는건지 Oh baby stay with me 내곁에만 있어 줘 니가 내 전부였단 말야 Stay in my heart Oh baby stay together 나만 이렇게 너만 바라보고 있는건지 Stay in my heart 너는 가끔 헤어지잔 얘길 하곤해서 이번에도 그냥 하는 얘긴줄만 알았어 하루 이틀 사흘 니가 돌아오길 매일 기다리는데 What are you talking about all of a sudden 이유가 뭐든 끝내줄 수가 없거든 Stay with me 널 보낼 수 없는 내맘이 무릎 꿇잖아 Why do you leave me 모든걸 잃었어 난 어떻게 지워야할지 바보처럼 너를 잊지 못하고 어떻게 니가 나에게 상처를 주는건지 oh baby stay with me 내곁에만 있어줘 니가 내 전부였단 말야 Stay in my heart Oh baby stay together 나만 이렇게 너만 바라보고 있는건지 Stay in my heart 난 아직도 머물러있어 as you know I still remember 잊지못해 지울순 없어 한순간도 난 곧 떠날 사랑에 눈이 먼 장님 난 그저 너에게 왔다가 간 손님 잔인스런 너란 미로속에 갇혔다고 변덕스런 니 사랑에 미쳤다고 우리사이 벌어진 틈이 너무 넓어 가끔 그런 생각이 나서 울어 사랑을 속삭인 입 날 보던 눈빛 전부 아무것도 아니었어 I cant believe it Oh baby stay with me 내곁에만 있어 줘 니가 내전부였단 말야 Stay in my heart Oh baby stay together 나만 이렇게 너만 바라보고 있는건지 Stay in my heart"
A! Time is too slow for me baby Listen this girl 흐르는 눈물에 널 지우려 해 깨끗하게 너의 곁을 떠날 수 밖에 넌 너무 쉽게 떠나가려 해 여잘 믿지마 싸늘하게 식은 목소리 거친 니 눈초리 오 차디찬 매 마른 입술 Hey baby say 나 어떻게 해야 해 어떻게 너 돌아 올수 있겠니 U make me cry 내가 살아가는 이유 제발 날 떠나지마 Just tell me why 오 눈물을 닦아줘 말해줘 Im so crazy 소리쳐 불러 크게 외쳐 불러 이게 끝이 아니야 너무 아파 아이야 복받쳐 불러 제발 나를 버리지마 baby Oh baby U make me cry yeah Oh baby U make me cry yeah Oh baby just tell me why yeah Oh baby U make me cry yeah 넌 나의 전부야 후회하고 말걸 하루 하루 지나갈수록 아파 난 더 참을 수가 없어 오 하얗게 어느새 하얗게 오 버려진 내 모습 싫어 Hey baby say 나 까맣게 이렇게 까맣게 다 타들어만 가잖아 U make me cry 내가 살아가는 이유 제발 날 떠나지마 Just tell me why 오 눈물을 닦아줘 말해줘 Im so crazy 소리쳐 불러 크게 외쳐 불러 이게 끝이 아니야 너무 아파 아이야 복받쳐 불러 제발 나를 버리지마 baby I Dont make me cry 눈물이 앞을 가려 볼 수 없잖아 숨이 막혀 니 이름을 외쳐도 넌 들리지 않나봐 난 더이상 못 참겠어 I need you in my life 이 눈물이 끝일 수 있게 나를 감싸 안아줄래 다시 돌아와 줄때까지 난 여기 서있어 girl 밤낮 없이 친구들은 비참하데 huh its OK cause 난 너 없인 두근두근 뛰던 심장이 굳어버린 마네킹 처럼 텅빈 껍질 Come back love girl Im so sorry Ah~ No No No U dont make me cry 이제 울다 울다 지쳐 쓰러져만 가잖아 난 괜찮아 너 내게 돌아와줘 어서 너 Im so crazy 소리쳐 불러 크게 외쳐 불러 아직 끝이 아니야 너무 아파 아이야 복받쳐 불러 제발 나를 떠나지마 baby Oh baby U make me cry yeah Oh baby U make me cry yeah Oh baby just tell me why yeah Oh baby U make me cry yeah
One Two Three Four 짜릿하게 어머나 One Two Three Four 너를 원해 이미 난 One Two Three Four 솔직한 내 맘을 다 들켜버릴래 다 들려줄래 촉촉촉 오 달콤한 내 입술에 Come Come Come 천천히 그래 다가와 Tic Tac Toe 오 아찔하게 네게 푹 빠져버린걸 녹아버린걸 처음 느낀 이 감정 My Deep Love Core 점점 뜨거워지는 얼굴 숨이 막히는 순간 어쩌지 떨리고 있어 boy boy boy boy bo bo bo boy boy boy boy 고민고민 해봐도 모르겠어 상상만으론 정말로 하나도 오 how to do my first kiss just wait a minute? boy boy boy boy bo bo bo boy boy boy boy 망설이지 말고 my love get into my core One Two Three Four 짜릿하게 어머나 One Two Three Four 너를 원해 이미 난 One Two Three Four 솔직한 내 맘을 다 들켜버릴래 다 들려줄래 촉촉촉 오 달콤한 내 입술에 Come Come Come 천천히 그래 다가와 Tic Tac Toe 오 아찔하게 네게 푹 빠져버린걸 녹아버린걸 내 맘 속 visual 너무 완벽해 네 가지 고민 언제 어디서 무엇을 어떻게만 빼고 헤매고 있어 Core Core Core Core Co Co Co Core Core Core Core 우물쭈물 하단 놓칠지 몰라 망설임 the end 여길 봐 두근두근 pop pop 들리지 어때 Core of my love Core Core Core Core Co Co Co Core Core Core Core 지금이야 바로 start! jump into love core One Two Three Four 짜릿하게 어머나 One Two Three Four 너를 원해 이미 난 One Two Three Four 솔직한 내 맘을 다 들켜버릴래 다 들려줄래 Take you higher / oh my love ooh yeah visual dreams / 느껴봐 beating of my heart One Two Three Four 짜릿하게 어머나 One Two Three Four 너를 원해 이미 난 One Two Three Four 솔직한 내 맘을 다 들켜버릴래 다 들려줄래 촉촉촉 오 달콤한 내 입술에 Come Come Come 천천히 그래 다가와 Tic Tac Toe 오 아찔하게 네게 푹 빠져버린걸 녹아버린걸 ooh yeah visualize my love oh yeah
Black Black Black White Black Black Black White Black and white Black and white 너와 나는 Black and white 나는 Hot 너는 Cool Couple인 게 Mystery 정말 정말 정말 정말 말도 안돼 말도 안돼 머리부터 발끝까지 맞는 게 하나 없니 너보다 잘 맞는 남자들 많을 텐데 정말 정말 정말 정말 말도 안돼 말도 안돼 Hey boy 맞춰 봐 바꿔 봐 해 봐 Come on boy 자존심 따윈 Kick it Kick it Kick it Oh no oh no oh no oh no 이제 좀 맞춰 봐 너와 나 Black and white 너 너 너와 나 Black and White Oh 네 멋대로 제 멋대로 어쩜 그러니 너는 몰라 내 맘 몰라 왜 몰라 너와 나 Black and White 너 너 너와 나 Black and White 나밖에 없어 없다고 주윌 둘러봐 제발 제발 제발 Back to me Black Black Black White Black Black Black White 도대체 몇 번째 만났다 헤어지니 나보다 잘 맞는 여자 찾기 바쁘니 정말 정말 정말 정말 말도 안돼 말도 안돼 Hey boy 자꾸 너 이럴래 자꾸 Come on boy 거짓말 따윈 Kick it Kick it Kick it Oh no oh no oh no oh no 나만 좀 봐줄래 너와 나 Black and white 너 너 너와 나 Black and white Oh 네 멋대로 제 멋대로 어쩜 그러니 너는 몰라 내 맘 몰라 왜 몰라 너와 나 Black and white 너 너 너와 나 Black and white 나밖에 없어 없다고 주윌 둘러봐 제발 제발 제발 Back to me Back Back to me Back Back Back to me Back Back to me Hey 너를 봤어 Boy 키스하는 널 봤어 Hey 너를 봤어 Boy 넌 그녀가 더 좋았니 Hey 너무 했어 Boy 난 너밖에 없는데 너 제발 좀 이러지마 너와 나 Black and white 너 너 너와 나 Black and white Oh 네 멋대로 제 멋대로 어쩜 그러니 너는 몰라 내 맘 몰라 왜 몰라 너와 나 Black and white 너 너 너와 나 Black and white 나 밖에 없어 없다고 주윌 둘러봐 제발 제발 제발 Back to me Back Back to me Back Back Back to me Back Back to me
